timestamp,writer,seq,session_id,elapsed_seconds,event_type,launch_address,oracle_price_usd,oracle_shock_pct,shock_path_id,launch_spot_eth,launch_spot_eth_wei,listing_spot_eth,listing_spot_eth_wei,price_after_creator_buy_eth,price_after_creator_buy_eth_wei,creator_buy_eth,creator_buy_impact_pct,route_side,route_eth,route_usdg,route_price_usd,route_pnl_usd,leverage_before,leverage_after,netted_from,netted_to,netted_usd,redeem_kind,redeem_shares,redeem_usdg_out,redeem_weth_out,redeem_peeled_pools,error_action,error_message,error_code,error_tx_hash
2026-09-02T17:39:02.587Z,ui,135,1788369410392-1kqp1f,1332,ERROR,,,,,,,,,,,,,,,,,,,,,,,,,,,,autopilot fund wallet,Failed to fetch,,
2026-09-02T17:39:02.587Z,ui,136,1788369410392-1kqp1f,1332,ERROR,,,,,,,,,,,,,,,,,,,,,,,,,,,,autopilot fund wallet,Failed to fetch,,
2026-09-02T17:39:02.587Z,ui,137,1788369410392-1kqp1f,1332,ERROR,,,,,,,,,,,,,,,,,,,,,,,,,,,,autopilot fund wallet,Failed to fetch,,
2026-09-02T17:39:02.587Z,ui,138,1788369410392-1kqp1f,1332,ERROR,,,,,,,,,,,,,,,,,,,,,,,,,,,,autopilot fund wallet,Failed to fetch,,
2026-09-02T17:39:02.587Z,ui,139,1788369410392-1kqp1f,1332,ERROR,,,,,,,,,,,,,,,,,,,,,,,,,,,,autopilot fund wallet,Failed to fetch,,
2026-09-02T17:39:02.589Z,ui,140,1788369410392-1kqp1f,1332,ERROR,,,,,,,,,,,,,,,,,,,,,,,,,,,,autopilot fund wallet,Failed to fetch,,
2026-09-02T17:39:02.589Z,ui,141,1788369410392-1kqp1f,1332,ERROR,,,,,,,,,,,,,,,,,,,,,,,,,,,,autopilot fund wallet,Failed to fetch,,
2026-09-02T17:39:02.589Z,ui,142,1788369410392-1kqp1f,1332,ERROR,,,,,,,,,,,,,,,,,,,,,,,,,,,,autopilot fund wallet,Failed to fetch,,
2026-09-02T17:39:02.589Z,ui,143,1788369410392-1kqp1f,1332,ERROR,,,,,,,,,,,,,,,,,,,,,,,,,,,,autopilot fund wallet,Failed to fetch,,
2026-09-02T17:39:02.589Z,ui,144,1788369410392-1kqp1f,1332,ERROR,,,,,,,,,,,,,,,,,,,,,,,,,,,,autopilot fund wallet,Failed to fetch,,
2026-09-02T17:39:02.589Z,ui,145,1788369410392-1kqp1f,1332,ERROR,,,,,,,,,,,,,,,,,,,,,,,,,,,,autopilot fund wallet,Failed to fetch,,
2026-09-02T17:39:02.589Z,ui,146,1788369410392-1kqp1f,1332,ERROR,,,,,,,,,,,,,,,,,,,,,,,,,,,,autopilot fund wallet,Failed to fetch,,
2026-09-02T17:39:02.589Z,ui,147,1788369410392-1kqp1f,1332,ERROR,,,,,,,,,,,,,,,,,,,,,,,,,,,,autopilot fund wallet,Failed to fetch,,
2026-09-02T17:39:02.590Z,ui,148,1788369410392-1kqp1f,1332,ERROR,,,,,,,,,,,,,,,,,,,,,,,,,,,,autopilot fund wallet,Failed to fetch,,
2026-09-02T17:39:02.591Z,ui,149,1788369410392-1kqp1f,1332,ERROR,,,,,,,,,,,,,,,,,,,,,,,,,,,,autopilot fund wallet,Failed to fetch,,
2026-09-02T17:39:02.591Z,ui,150,1788369410392-1kqp1f,1332,ERROR,,,,,,,,,,,,,,,,,,,,,,,,,,,,autopilot fund wallet,Failed to fetch,,
2026-09-02T17:39:02.591Z,ui,151,1788369410392-1kqp1f,1332,ERROR,,,,,,,,,,,,,,,,,,,,,,,,,,,,autopilot fund wallet,Failed to fetch,,
2026-09-02T17:39:02.591Z,ui,152,1788369410392-1kqp1f,1332,ERROR,,,,,,,,,,,,,,,,,,,,,,,,,,,,autopilot fund wallet,Failed to fetch,,
2026-09-02T17:39:02.591Z,ui,153,1788369410392-1kqp1f,1332,ERROR,,,,,,,,,,,,,,,,,,,,,,,,,,,,autopilot fund wallet,Failed to fetch,,
2026-09-02T17:39:02.591Z,ui,154,1788369410392-1kqp1f,1332,ERROR,,,,,,,,,,,,,,,,,,,,,,,,,,,,autopilot fund wallet,Failed to fetch,,
2026-09-02T17:39:02.591Z,ui,155,1788369410392-1kqp1f,1332,ERROR,,,,,,,,,,,,,,,,,,,,,,,,,,,,autopilot fund wallet,Failed to fetch,,
2026-09-02T17:39:02.592Z,ui,156,1788369410392-1kqp1f,1332,ERROR,,,,,,,,,,,,,,,,,,,,,,,,,,,,autopilot fund wallet,Failed to fetch,,
2026-09-02T17:39:02.592Z,ui,157,1788369410392-1kqp1f,1332,ERROR,,,,,,,,,,,,,,,,,,,,,,,,,,,,autopilot fund wallet,Failed to fetch,,
2026-09-02T17:39:02.592Z,ui,158,1788369410392-1kqp1f,1332,ERROR,,,,,,,,,,,,,,,,,,,,,,,,,,,,autopilot fund wallet,Failed to fetch,,
2026-09-02T17:39:02.592Z,ui,159,1788369410392-1kqp1f,1332,ERROR,,,,,,,,,,,,,,,,,,,,,,,,,,,,autopilot fund wallet,Failed to fetch,,
2026-09-02T17:39:02.592Z,ui,160,1788369410392-1kqp1f,1332,ERROR,,,,,,,,,,,,,,,,,,,,,,,,,,,,autopilot fund wallet,Failed to fetch,,
2026-09-02T17:39:02.592Z,ui,161,1788369410392-1kqp1f,1332,ERROR,,,,,,,,,,,,,,,,,,,,,,,,,,,,autopilot fund wallet,Failed to fetch,,
2026-09-02T17:39:02.593Z,ui,162,1788369410392-1kqp1f,1332,ERROR,,,,,,,,,,,,,,,,,,,,,,,,,,,,autopilot fund wallet,Failed to fetch,,
2026-09-02T17:39:02.593Z,ui,163,1788369410392-1kqp1f,1332,ERROR,,,,,,,,,,,,,,,,,,,,,,,,,,,,autopilot fund wallet,Failed to fetch,,
2026-09-02T17:39:02.594Z,ui,164,1788369410392-1kqp1f,1332,ERROR,,,,,,,,,,,,,,,,,,,,,,,,,,,,autopilot fund wallet,Failed to fetch,,
2026-09-02T17:39:02.594Z,ui,165,1788369410392-1kqp1f,1332,ERROR,,,,,,,,,,,,,,,,,,,,,,,,,,,,autopilot fund wallet,Failed to fetch,,
2026-09-02T17:39:02.594Z,ui,166,1788369410392-1kqp1f,1332,ERROR,,,,,,,,,,,,,,,,,,,,,,,,,,,,autopilot fund wallet,Failed to fetch,,
2026-09-02T17:39:02.594Z,ui,167,1788369410392-1kqp1f,1332,ERROR,,,,,,,,,,,,,,,,,,,,,,,,,,,,autopilot fund wallet,Failed to fetch,,
2026-09-02T17:39:02.594Z,ui,168,1788369410392-1kqp1f,1332,ERROR,,,,,,,,,,,,,,,,,,,,,,,,,,,,autopilot fund wallet,Failed to fetch,,
2026-09-02T17:39:02.594Z,ui,169,1788369410392-1kqp1f,1332,ERROR,,,,,,,,,,,,,,,,,,,,,,,,,,,,autopilot fund wallet,Failed to fetch,,
2026-09-02T17:39:02.594Z,ui,170,1788369410392-1kqp1f,1332,ERROR,,,,,,,,,,,,,,,,,,,,,,,,,,,,autopilot fund wallet,Failed to fetch,,
2026-09-02T17:39:02.594Z,ui,171,1788369410392-1kqp1f,1332,ERROR,,,,,,,,,,,,,,,,,,,,,,,,,,,,autopilot fund wallet,Failed to fetch,,
2026-09-02T17:39:02.595Z,ui,172,1788369410392-1kqp1f,1332,ERROR,,,,,,,,,,,,,,,,,,,,,,,,,,,,autopilot fund wallet,Failed to fetch,,
2026-09-02T17:39:02.596Z,ui,173,1788369410392-1kqp1f,1332,ERROR,,,,,,,,,,,,,,,,,,,,,,,,,,,,autopilot fund wallet,Failed to fetch,,
2026-09-02T17:39:02.596Z,ui,174,1788369410392-1kqp1f,1332,ERROR,,,,,,,,,,,,,,,,,,,,,,,,,,,,autopilot fund wallet,Failed to fetch,,
2026-09-02T17:39:02.596Z,ui,175,1788369410392-1kqp1f,1332,ERROR,,,,,,,,,,,,,,,,,,,,,,,,,,,,autopilot fund wallet,Failed to fetch,,
2026-09-02T17:39:02.596Z,ui,176,1788369410392-1kqp1f,1332,ERROR,,,,,,,,,,,,,,,,,,,,,,,,,,,,autopilot fund wallet,Failed to fetch,,
2026-09-02T17:39:02.596Z,ui,177,1788369410392-1kqp1f,1332,ERROR,,,,,,,,,,,,,,,,,,,,,,,,,,,,autopilot fund wallet,Failed to fetch,,
2026-09-02T17:39:02.596Z,ui,178,1788369410392-1kqp1f,1332,ERROR,,,,,,,,,,,,,,,,,,,,,,,,,,,,autopilot fund wallet,Failed to fetch,,
2026-09-02T17:39:02.596Z,ui,179,1788369410392-1kqp1f,1332,ERROR,,,,,,,,,,,,,,,,,,,,,,,,,,,,autopilot fund wallet,Failed to fetch,,
2026-09-02T17:39:02.597Z,ui,180,1788369410392-1kqp1f,1332,ERROR,,,,,,,,,,,,,,,,,,,,,,,,,,,,autopilot fund wallet,Failed to fetch,,
2026-09-02T17:39:02.597Z,ui,181,1788369410392-1kqp1f,1332,ERROR,,,,,,,,,,,,,,,,,,,,,,,,,,,,autopilot fund wallet,Failed to fetch,,
2026-09-02T17:39:02.597Z,ui,182,1788369410392-1kqp1f,1332,ERROR,,,,,,,,,,,,,,,,,,,,,,,,,,,,autopilot fund wallet,Failed to fetch,,
2026-09-02T17:39:02.597Z,ui,183,1788369410392-1kqp1f,1332,ERROR,,,,,,,,,,,,,,,,,,,,,,,,,,,,autopilot fund wallet,Failed to fetch,,
2026-09-02T17:39:02.598Z,ui,184,1788369410392-1kqp1f,1332,ERROR,,,,,,,,,,,,,,,,,,,,,,,,,,,,autopilot fund wallet,Failed to fetch,,
2026-09-02T17:39:02.598Z,ui,185,1788369410392-1kqp1f,1332,ERROR,,,,,,,,,,,,,,,,,,,,,,,,,,,,autopilot fund wallet,Failed to fetch,,
2026-09-02T17:39:02.598Z,ui,186,1788369410392-1kqp1f,1332,ERROR,,,,,,,,,,,,,,,,,,,,,,,,,,,,autopilot fund wallet,Failed to fetch,,
2026-09-02T17:39:02.598Z,ui,187,1788369410392-1kqp1f,1332,ERROR,,,,,,,,,,,,,,,,,,,,,,,,,,,,autopilot fund wallet,Failed to fetch,,
2026-09-02T17:39:02.599Z,ui,188,1788369410392-1kqp1f,1332,ERROR,,,,,,,,,,,,,,,,,,,,,,,,,,,,autopilot fund wallet,Failed to fetch,,
2026-09-02T17:39:02.599Z,ui,189,1788369410392-1kqp1f,1332,ERROR,,,,,,,,,,,,,,,,,,,,,,,,,,,,autopilot fund wallet,Failed to fetch,,
2026-09-02T17:39:02.599Z,ui,190,1788369410392-1kqp1f,1332,ERROR,,,,,,,,,,,,,,,,,,,,,,,,,,,,autopilot fund wallet,Failed to fetch,,
2026-09-02T17:39:02.599Z,ui,191,1788369410392-1kqp1f,1332,ERROR,,,,,,,,,,,,,,,,,,,,,,,,,,,,autopilot fund wallet,Failed to fetch,,
2026-09-02T17:39:02.600Z,ui,192,1788369410392-1kqp1f,1332,ERROR,,,,,,,,,,,,,,,,,,,,,,,,,,,,autopilot fund wallet,Failed to fetch,,
2026-09-02T17:39:02.600Z,ui,193,1788369410392-1kqp1f,1332,ERROR,,,,,,,,,,,,,,,,,,,,,,,,,,,,autopilot fund wallet,Failed to fetch,,
2026-09-02T17:39:02.600Z,ui,194,1788369410392-1kqp1f,1332,ERROR,,,,,,,,,,,,,,,,,,,,,,,,,,,,autopilot fund wallet,Failed to fetch,,
2026-09-02T17:39:02.600Z,ui,195,1788369410392-1kqp1f,1332,ERROR,,,,,,,,,,,,,,,,,,,,,,,,,,,,autopilot fund wallet,Failed to fetch,,
2026-09-02T17:39:02.601Z,ui,196,1788369410392-1kqp1f,1332,ERROR,,,,,,,,,,,,,,,,,,,,,,,,,,,,autopilot fund wallet,Failed to fetch,,
2026-09-02T17:39:02.601Z,ui,197,1788369410392-1kqp1f,1332,ERROR,,,,,,,,,,,,,,,,,,,,,,,,,,,,autopilot fund wallet,Failed to fetch,,
2026-09-02T17:39:02.601Z,ui,198,1788369410392-1kqp1f,1332,ERROR,,,,,,,,,,,,,,,,,,,,,,,,,,,,autopilot fund wallet,Failed to fetch,,
2026-09-02T17:39:02.601Z,ui,199,1788369410392-1kqp1f,1332,ERROR,,,,,,,,,,,,,,,,,,,,,,,,,,,,autopilot fund wallet,Failed to fetch,,
2026-09-02T17:39:02.601Z,ui,200,1788369410392-1kqp1f,1332,ERROR,,,,,,,,,,,,,,,,,,,,,,,,,,,,autopilot fund wallet,Failed to fetch,,
2026-09-02T17:39:02.601Z,ui,201,1788369410392-1kqp1f,1332,ERROR,,,,,,,,,,,,,,,,,,,,,,,,,,,,autopilot fund wallet,Failed to fetch,,
2026-09-02T17:39:02.601Z,ui,202,1788369410392-1kqp1f,1332,ERROR,,,,,,,,,,,,,,,,,,,,,,,,,,,,autopilot fund wallet,Failed to fetch,,
2026-09-02T17:39:02.602Z,ui,203,1788369410392-1kqp1f,1332,ERROR,,,,,,,,,,,,,,,,,,,,,,,,,,,,autopilot fund wallet,Failed to fetch,,
2026-09-02T17:39:02.603Z,ui,204,1788369410392-1kqp1f,1332,ERROR,,,,,,,,,,,,,,,,,,,,,,,,,,,,autopilot fund wallet,Failed to fetch,,
2026-09-02T17:39:02.603Z,ui,205,1788369410392-1kqp1f,1332,ERROR,,,,,,,,,,,,,,,,,,,,,,,,,,,,autopilot fund wallet,Failed to fetch,,
2026-09-02T17:39:02.603Z,ui,206,1788369410392-1kqp1f,1332,ERROR,,,,,,,,,,,,,,,,,,,,,,,,,,,,autopilot fund wallet,Failed to fetch,,
2026-09-02T17:39:02.603Z,ui,207,1788369410392-1kqp1f,1332,ERROR,,,,,,,,,,,,,,,,,,,,,,,,,,,,autopilot fund wallet,Failed to fetch,,
2026-09-02T17:39:02.603Z,ui,208,1788369410392-1kqp1f,1332,ERROR,,,,,,,,,,,,,,,,,,,,,,,,,,,,autopilot fund wallet,Failed to fetch,,
2026-09-02T17:39:02.603Z,ui,209,1788369410392-1kqp1f,1332,ERROR,,,,,,,,,,,,,,,,,,,,,,,,,,,,autopilot fund wallet,Failed to fetch,,
2026-09-02T17:39:02.603Z,ui,210,1788369410392-1kqp1f,1332,ERROR,,,,,,,,,,,,,,,,,,,,,,,,,,,,autopilot fund wallet,Failed to fetch,,
2026-09-02T17:39:02.604Z,ui,211,1788369410392-1kqp1f,1332,ERROR,,,,,,,,,,,,,,,,,,,,,,,,,,,,autopilot fund wallet,Failed to fetch,,
2026-09-02T17:39:02.604Z,ui,212,1788369410392-1kqp1f,1332,ERROR,,,,,,,,,,,,,,,,,,,,,,,,,,,,autopilot fund wallet,Failed to fetch,,
2026-09-02T17:39:02.604Z,ui,213,1788369410392-1kqp1f,1332,ERROR,,,,,,,,,,,,,,,,,,,,,,,,,,,,autopilot fund wallet,Failed to fetch,,
2026-09-02T17:39:02.604Z,ui,214,1788369410392-1kqp1f,1332,ERROR,,,,,,,,,,,,,,,,,,,,,,,,,,,,autopilot fund wallet,Failed to fetch,,
2026-09-02T17:39:02.605Z,ui,215,1788369410392-1kqp1f,1332,ERROR,,,,,,,,,,,,,,,,,,,,,,,,,,,,autopilot fund wallet,Failed to fetch,,
2026-09-02T17:39:02.605Z,ui,216,1788369410392-1kqp1f,1332,ERROR,,,,,,,,,,,,,,,,,,,,,,,,,,,,autopilot fund wallet,Failed to fetch,,
2026-09-02T17:39:02.605Z,ui,217,1788369410392-1kqp1f,1332,ERROR,,,,,,,,,,,,,,,,,,,,,,,,,,,,autopilot fund wallet,Failed to fetch,,
2026-09-02T17:39:02.605Z,ui,218,1788369410392-1kqp1f,1332,ERROR,,,,,,,,,,,,,,,,,,,,,,,,,,,,autopilot fund wallet,Failed to fetch,,
2026-09-02T17:39:02.605Z,ui,219,1788369410392-1kqp1f,1332,ERROR,,,,,,,,,,,,,,,,,,,,,,,,,,,,autopilot fund wallet,Failed to fetch,,
2026-09-02T17:39:02.606Z,ui,220,1788369410392-1kqp1f,1332,ERROR,,,,,,,,,,,,,,,,,,,,,,,,,,,,autopilot fund wallet,Failed to fetch,,
2026-09-02T17:39:02.606Z,ui,221,1788369410392-1kqp1f,1332,ERROR,,,,,,,,,,,,,,,,,,,,,,,,,,,,autopilot fund wallet,Failed to fetch,,
2026-09-02T17:39:02.606Z,ui,222,1788369410392-1kqp1f,1332,ERROR,,,,,,,,,,,,,,,,,,,,,,,,,,,,autopilot fund wallet,Failed to fetch,,
2026-09-02T17:39:02.606Z,ui,223,1788369410392-1kqp1f,1332,ERROR,,,,,,,,,,,,,,,,,,,,,,,,,,,,autopilot fund wallet,Failed to fetch,,
2026-09-02T17:39:02.606Z,ui,224,1788369410392-1kqp1f,1332,ERROR,,,,,,,,,,,,,,,,,,,,,,,,,,,,autopilot fund wallet,Failed to fetch,,
2026-09-02T17:39:02.606Z,ui,225,1788369410392-1kqp1f,1332,ERROR,,,,,,,,,,,,,,,,,,,,,,,,,,,,autopilot fund wallet,Failed to fetch,,
2026-09-02T17:39:02.607Z,ui,226,1788369410392-1kqp1f,1332,ERROR,,,,,,,,,,,,,,,,,,,,,,,,,,,,autopilot fund wallet,Failed to fetch,,
2026-09-02T17:39:02.607Z,ui,227,1788369410392-1kqp1f,1332,ERROR,,,,,,,,,,,,,,,,,,,,,,,,,,,,autopilot fund wallet,Failed to fetch,,
2026-09-02T17:39:02.608Z,ui,229,1788369410392-1kqp1f,1332,ERROR,,,,,,,,,,,,,,,,,,,,,,,,,,,,autopilot fund wallet,Failed to fetch,,
2026-09-02T17:39:02.608Z,ui,228,1788369410392-1kqp1f,1332,ERROR,,,,,,,,,,,,,,,,,,,,,,,,,,,,autopilot fund wallet,Failed to fetch,,
2026-09-02T17:39:02.608Z,ui,230,1788369410392-1kqp1f,1332,ERROR,,,,,,,,,,,,,,,,,,,,,,,,,,,,autopilot fund wallet,Failed to fetch,,
2026-09-02T17:39:02.608Z,ui,231,1788369410392-1kqp1f,1332,ERROR,,,,,,,,,,,,,,,,,,,,,,,,,,,,autopilot fund wallet,Failed to fetch,,
2026-09-02T17:39:02.608Z,ui,232,1788369410392-1kqp1f,1332,ERROR,,,,,,,,,,,,,,,,,,,,,,,,,,,,autopilot fund wallet,Failed to fetch,,
2026-09-02T17:39:02.608Z,ui,233,1788369410392-1kqp1f,1332,ERROR,,,,,,,,,,,,,,,,,,,,,,,,,,,,autopilot fund wallet,Failed to fetch,,
2026-09-02T17:39:02.608Z,ui,234,1788369410392-1kqp1f,1332,ERROR,,,,,,,,,,,,,,,,,,,,,,,,,,,,autopilot fund wallet,Failed to fetch,,
2026-09-02T17:39:02.609Z,ui,235,1788369410392-1kqp1f,1332,ERROR,,,,,,,,,,,,,,,,,,,,,,,,,,,,autopilot fund wallet,Failed to fetch,,
2026-09-02T17:39:02.610Z,ui,236,1788369410392-1kqp1f,1332,ERROR,,,,,,,,,,,,,,,,,,,,,,,,,,,,autopilot fund wallet,Failed to fetch,,
2026-09-02T17:39:02.610Z,ui,237,1788369410392-1kqp1f,1332,ERROR,,,,,,,,,,,,,,,,,,,,,,,,,,,,autopilot fund wallet,Failed to fetch,,
2026-09-02T17:39:02.610Z,ui,238,1788369410392-1kqp1f,1332,ERROR,,,,,,,,,,,,,,,,,,,,,,,,,,,,autopilot fund wallet,Failed to fetch,,
2026-09-02T17:39:02.610Z,ui,239,1788369410392-1kqp1f,1332,ERROR,,,,,,,,,,,,,,,,,,,,,,,,,,,,autopilot fund wallet,Failed to fetch,,
2026-09-02T17:39:02.610Z,ui,240,1788369410392-1kqp1f,1332,ERROR,,,,,,,,,,,,,,,,,,,,,,,,,,,,autopilot fund wallet,Failed to fetch,,
2026-09-02T17:39:02.610Z,ui,242,1788369410392-1kqp1f,1332,ERROR,,,,,,,,,,,,,,,,,,,,,,,,,,,,autopilot fund wallet,Failed to fetch,,
2026-09-02T17:39:02.610Z,ui,241,1788369410392-1kqp1f,1332,ERROR,,,,,,,,,,,,,,,,,,,,,,,,,,,,autopilot fund wallet,Failed to fetch,,
2026-09-02T17:39:02.610Z,ui,243,1788369410392-1kqp1f,1332,ERROR,,,,,,,,,,,,,,,,,,,,,,,,,,,,autopilot fund wallet,Failed to fetch,,
2026-09-02T17:39:02.611Z,ui,244,1788369410392-1kqp1f,1332,ERROR,,,,,,,,,,,,,,,,,,,,,,,,,,,,autopilot fund wallet,Failed to fetch,,
2026-09-02T17:39:02.611Z,ui,245,1788369410392-1kqp1f,1332,ERROR,,,,,,,,,,,,,,,,,,,,,,,,,,,,autopilot fund wallet,Failed to fetch,,
2026-09-02T17:39:02.611Z,ui,246,1788369410392-1kqp1f,1332,ERROR,,,,,,,,,,,,,,,,,,,,,,,,,,,,autopilot fund wallet,Failed to fetch,,
2026-09-02T17:39:02.611Z,ui,247,1788369410392-1kqp1f,1332,ERROR,,,,,,,,,,,,,,,,,,,,,,,,,,,,autopilot fund wallet,Failed to fetch,,
2026-09-02T17:39:02.612Z,ui,248,1788369410392-1kqp1f,1332,ERROR,,,,,,,,,,,,,,,,,,,,,,,,,,,,autopilot fund wallet,Failed to fetch,,
2026-09-02T17:39:02.612Z,ui,249,1788369410392-1kqp1f,1332,ERROR,,,,,,,,,,,,,,,,,,,,,,,,,,,,autopilot fund wallet,Failed to fetch,,
2026-09-02T17:39:02.612Z,ui,250,1788369410392-1kqp1f,1332,ERROR,,,,,,,,,,,,,,,,,,,,,,,,,,,,autopilot fund wallet,Failed to fetch,,
2026-09-02T17:39:02.612Z,ui,251,1788369410392-1kqp1f,1332,ERROR,,,,,,,,,,,,,,,,,,,,,,,,,,,,autopilot fund wallet,Failed to fetch,,
2026-09-02T17:39:02.613Z,ui,252,1788369410392-1kqp1f,1332,ERROR,,,,,,,,,,,,,,,,,,,,,,,,,,,,autopilot fund wallet,Failed to fetch,,
2026-09-02T17:39:02.613Z,ui,253,1788369410392-1kqp1f,1332,ERROR,,,,,,,,,,,,,,,,,,,,,,,,,,,,autopilot fund wallet,Failed to fetch,,
2026-09-02T17:39:02.613Z,ui,254,1788369410392-1kqp1f,1332,ERROR,,,,,,,,,,,,,,,,,,,,,,,,,,,,autopilot fund wallet,Failed to fetch,,
2026-09-02T17:39:02.613Z,ui,255,1788369410392-1kqp1f,1332,ERROR,,,,,,,,,,,,,,,,,,,,,,,,,,,,autopilot fund wallet,Failed to fetch,,
2026-09-02T17:39:02.613Z,ui,256,1788369410392-1kqp1f,1332,ERROR,,,,,,,,,,,,,,,,,,,,,,,,,,,,autopilot fund wallet,Failed to fetch,,
2026-09-02T17:39:02.613Z,ui,257,1788369410392-1kqp1f,1332,ERROR,,,,,,,,,,,,,,,,,,,,,,,,,,,,autopilot fund wallet,Failed to fetch,,
2026-09-02T17:39:02.613Z,ui,258,1788369410392-1kqp1f,1332,ERROR,,,,,,,,,,,,,,,,,,,,,,,,,,,,autopilot fund wallet,Failed to fetch,,
2026-09-02T17:39:02.614Z,ui,259,1788369410392-1kqp1f,1332,ERROR,,,,,,,,,,,,,,,,,,,,,,,,,,,,autopilot fund wallet,Failed to fetch,,
2026-09-02T17:39:02.615Z,ui,260,1788369410392-1kqp1f,1332,ERROR,,,,,,,,,,,,,,,,,,,,,,,,,,,,autopilot fund wallet,Failed to fetch,,
2026-09-02T17:39:02.615Z,ui,261,1788369410392-1kqp1f,1332,ERROR,,,,,,,,,,,,,,,,,,,,,,,,,,,,autopilot fund wallet,Failed to fetch,,
2026-09-02T17:39:02.615Z,ui,262,1788369410392-1kqp1f,1332,ERROR,,,,,,,,,,,,,,,,,,,,,,,,,,,,autopilot fund wallet,Failed to fetch,,
2026-09-02T17:39:02.615Z,ui,263,1788369410392-1kqp1f,1332,ERROR,,,,,,,,,,,,,,,,,,,,,,,,,,,,autopilot fund wallet,Failed to fetch,,
2026-09-02T17:39:02.615Z,ui,264,1788369410392-1kqp1f,1332,ERROR,,,,,,,,,,,,,,,,,,,,,,,,,,,,autopilot fund wallet,Failed to fetch,,
2026-09-02T17:39:02.615Z,ui,265,1788369410392-1kqp1f,1332,ERROR,,,,,,,,,,,,,,,,,,,,,,,,,,,,autopilot fund wallet,Failed to fetch,,
2026-09-02T17:39:02.615Z,ui,266,1788369410392-1kqp1f,1332,ERROR,,,,,,,,,,,,,,,,,,,,,,,,,,,,autopilot fund wallet,Failed to fetch,,
2026-09-02T17:39:02.616Z,ui,267,1788369410392-1kqp1f,1332,ERROR,,,,,,,,,,,,,,,,,,,,,,,,,,,,autopilot fund wallet,Failed to fetch,,
2026-09-02T17:39:02.617Z,ui,268,1788369410392-1kqp1f,1332,ERROR,,,,,,,,,,,,,,,,,,,,,,,,,,,,autopilot fund wallet,Failed to fetch,,
2026-09-02T17:39:02.617Z,ui,269,1788369410392-1kqp1f,1332,ERROR,,,,,,,,,,,,,,,,,,,,,,,,,,,,autopilot fund wallet,Failed to fetch,,
2026-09-02T17:39:02.617Z,ui,270,1788369410392-1kqp1f,1332,ERROR,,,,,,,,,,,,,,,,,,,,,,,,,,,,autopilot fund wallet,Failed to fetch,,
2026-09-02T17:39:02.617Z,ui,271,1788369410392-1kqp1f,1332,ERROR,,,,,,,,,,,,,,,,,,,,,,,,,,,,autopilot fund wallet,Failed to fetch,,
2026-09-02T17:39:02.617Z,ui,272,1788369410392-1kqp1f,1332,ERROR,,,,,,,,,,,,,,,,,,,,,,,,,,,,autopilot fund wallet,Failed to fetch,,
2026-09-02T17:39:02.617Z,ui,273,1788369410392-1kqp1f,1332,ERROR,,,,,,,,,,,,,,,,,,,,,,,,,,,,autopilot fund wallet,Failed to fetch,,
2026-09-02T17:39:02.617Z,ui,274,1788369410392-1kqp1f,1332,ERROR,,,,,,,,,,,,,,,,,,,,,,,,,,,,autopilot fund wallet,Failed to fetch,,
2026-09-02T17:39:02.618Z,ui,275,1788369410392-1kqp1f,1332,ERROR,,,,,,,,,,,,,,,,,,,,,,,,,,,,autopilot fund wallet,Failed to fetch,,
2026-09-02T17:39:02.619Z,ui,276,1788369410392-1kqp1f,1332,ERROR,,,,,,,,,,,,,,,,,,,,,,,,,,,,autopilot fund wallet,Failed to fetch,,
2026-09-02T17:39:02.619Z,ui,277,1788369410392-1kqp1f,1332,ERROR,,,,,,,,,,,,,,,,,,,,,,,,,,,,autopilot fund wallet,Failed to fetch,,
2026-09-02T17:39:02.619Z,ui,278,1788369410392-1kqp1f,1332,ERROR,,,,,,,,,,,,,,,,,,,,,,,,,,,,autopilot fund wallet,Failed to fetch,,
2026-09-02T17:39:02.619Z,ui,279,1788369410392-1kqp1f,1332,ERROR,,,,,,,,,,,,,,,,,,,,,,,,,,,,autopilot fund wallet,Failed to fetch,,
2026-09-02T17:39:02.619Z,ui,280,1788369410392-1kqp1f,1332,ERROR,,,,,,,,,,,,,,,,,,,,,,,,,,,,autopilot fund wallet,Failed to fetch,,
2026-09-02T17:39:02.621Z,ui,284,1788369410392-1kqp1f,1332,ERROR,,,,,,,,,,,,,,,,,,,,,,,,,,,,autopilot fund wallet,Failed to fetch,,
2026-09-02T17:39:02.619Z,ui,281,1788369410392-1kqp1f,1332,ERROR,,,,,,,,,,,,,,,,,,,,,,,,,,,,autopilot fund wallet,Failed to fetch,,
2026-09-02T17:39:02.619Z,ui,282,1788369410392-1kqp1f,1332,ERROR,,,,,,,,,,,,,,,,,,,,,,,,,,,,autopilot fund wallet,Failed to fetch,,
2026-09-02T17:39:02.620Z,ui,283,1788369410392-1kqp1f,1332,ERROR,,,,,,,,,,,,,,,,,,,,,,,,,,,,autopilot fund wallet,Failed to fetch,,
2026-09-02T17:39:02.621Z,ui,285,1788369410392-1kqp1f,1332,ERROR,,,,,,,,,,,,,,,,,,,,,,,,,,,,autopilot fund wallet,Failed to fetch,,
2026-09-02T17:39:02.621Z,ui,286,1788369410392-1kqp1f,1332,ERROR,,,,,,,,,,,,,,,,,,,,,,,,,,,,autopilot fund wallet,Failed to fetch,,
